Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
892500,"Mord, Totschlag und Toetung auf Verlangen",5774032,Paderborn,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8231000,Pforzheim,vers.,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,3,3,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",12054000,Potsdam,vers.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5562032,Recklinghausen,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9362000,Regensburg,vers.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5120000,Remscheid,vers.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8415061,Reutlingen,vers.,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,5,3,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",13003000,Rostock,vers.,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",10041100,Saarbruecken,vers.,6,5,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,3,2,1,0,0,0,3,2,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3102000,Salzgitter,vers.,22,17,5,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,19,15,4,1,1,0,20,16,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",13004000,Schwerin,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5970040,Siegen,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5122000,Solingen,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8111000,Stuttgart,vers.,31,26,5,0,0,0,0,0,0,0,0,0,4,3,1,4,4,0,22,19,3,1,0,1,23,19,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",7211000,Trier,vers.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8421000,Ulm,vers.,49,38,11,0,0,0,0,0,0,0,0,0,2,1,1,5,5,0,36,27,9,6,5,1,42,32,10,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",6414000,Wiesbaden,vers.,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,9,2,0,0,0,11,9,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3103000,Wolfsburg,vers.,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,6,5,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5124000,Wuppertal,vers.,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,5,3,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9663000,Wuerzburg,vers.,11,10,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,8,1,0,0,0,9,8,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5334002,Aachen,insg.,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,8,4,0,0,0,12,8,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9761000,Augsburg,insg.,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,1,0,0,0,4,3,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5378004,Bergisch Gladbach,insg.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",11000000,Berlin,insg.,98,71,27,0,0,0,0,0,0,0,0,0,3,1,2,4,2,2,80,60,20,11,8,3,91,68,23,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5711000,Bielefeld,insg.,14,7,7,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,10,5,5,2,1,1,12,6,6,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5911000,Bochum,insg.,5,1,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,1,3,0,0,0,4,1,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5314000,Bonn,insg.,19,15,4,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,14,11,3,2,1,1,16,12,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5512000,Bottrop,insg.,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0,3,1,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3101000,Braunschweig,insg.,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,5,2,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",4011000,Bremen,insg.,39,26,13,1,1,0,1,1,0,2,2,0,3,2,1,3,3,0,25,17,8,6,2,4,31,19,12,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",4012000,Bremerhaven,insg.,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,5,2,1,1,0,8,6,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",14511000,Chemnitz,insg.,31,20,11,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,22,15,7,7,4,3,29,19,10,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",6411000,Darmstadt,insg.,7,4,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,3,1,1,0,1,5,3,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5913000,Dortmund,insg.,30,21,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,26,19,7,3,1,2,29,20,9,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",14612000,Dresden,insg.,14,10,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,11,9,2,2,1,1,13,10,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5112000,Duisburg,insg.,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,2,1,1,10,8,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5111000,Duesseldorf,insg.,14,5,9,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,6,1,5,5,2,3,11,3,8,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",16051000,Erfurt,insg.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9562000,Erlangen,insg.,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5113000,Essen,insg.,22,16,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,18,14,4,3,2,1,21,16,5,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",6412000,Frankfurt am Main,insg.,50,41,9,0,0,0,3,3,0,3,3,0,5,4,1,4,4,0,34,28,6,4,2,2,38,30,8,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8311000,Freiburg im Breisgau,insg.,16,13,3,0,0,0,0,0,0,0,0,0,1,1,0,6,5,1,9,7,2,0,0,0,9,7,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9563000,Fuerth,insg.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,5,4,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5513000,Gelsenkirchen,insg.,12,7,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,5,3,3,1,2,11,6,5,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3152012,Goettingen,insg.,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,1,0,4,2,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5914000,Hagen,insg.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",15002000,Halle (Saale),insg.,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,4,0,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",2000000,Hamburg,insg.,75,56,19,2,0,2,4,2,2,6,2,4,3,3,0,8,7,1,53,42,11,5,2,3,58,44,14,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5915000,Hamm,insg.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,5,4,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3241001,Hannover,insg.,42,30,12,1,0,1,2,1,1,3,1,2,0,0,0,3,2,1,35,27,8,1,0,1,36,27,9,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8221000,Heidelberg,insg.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,5,4,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8121000,Heilbronn,insg.,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,1,0,9,7,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5916000,Herne,insg.,7,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,4,2,0,0,0,6,4,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3254021,Hildesheim,insg.,12,8,4,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,7,5,2,2,1,1,9,6,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9161000,Ingolstadt,insg.,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,1,0,1,6,5,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",16053000,Jena,insg.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8212000,Karlsruhe,insg.,12,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,11,0,0,0,0,11,11,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",6611000,Kassel,insg.,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,1,0,1,11,5,6,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",1002000,Kiel,insg.,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,8,3,1,1,0,12,9,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",7111000,Koblenz,insg.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5315000,Koeln,insg.,34,24,10,1,1,0,0,0,0,1,1,0,0,0,0,4,3,1,25,18,7,4,2,2,29,20,9,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5114000,Krefeld,insg.,8,7,1,2,2,0,1,0,1,3,2,1,1,1,0,0,0,0,4,4,0,0,0,0,4,4,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",14713000,Leipzig,insg.,33,20,13,0,0,0,2,1,1,2,1,1,1,0,1,6,5,1,18,13,5,6,1,5,24,14,10,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5316000,Leverkusen,insg.,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,4,2,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",1003000,Luebeck,insg.,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,4,2,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",7314000,Ludwigshafen am Rhein,insg.,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,4,4,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",15003000,Magdeburg,insg.,10,6,4,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,5,3,2,3,2,1,8,5,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",7315000,Mainz,insg.,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,2,1,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8222000,Mannheim,insg.,18,13,5,0,0,0,1,0,1,1,0,1,0,0,0,3,3,0,11,8,3,3,2,1,14,10,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5170024,Moers,insg.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,2,1,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5116000,Moenchengladbach,insg.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,1,4,3,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5117000,Muelheim an der Ruhr,insg.,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9162000,Muenchen,insg.,43,27,16,1,0,1,1,1,0,2,1,1,9,6,3,4,4,0,23,15,8,5,1,4,28,16,12,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5515000,Muenster,insg.,3,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5162024,Neuss,insg.,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9564000,Nuernberg,insg.,38,28,10,0,0,0,1,0,1,1,0,1,0,0,0,5,4,1,31,24,7,1,0,1,32,24,8,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5119000,Oberhausen,insg.,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,6,1,1,0,1,8,6,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",6413000,Offenbach am Main,insg.,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,5,5,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3403000,Oldenburg (Oldenburg),insg.,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,4,4,5,2,3,13,6,7,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3404000,Osnabrueck,insg.,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,8,2,0,0,0,10,8,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5774032,Paderborn,insg.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,3,3,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8231000,Pforzheim,insg.,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,3,3,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",12054000,Potsdam,insg.,5,5,0,1,1,0,1,1,0,2,2,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5562032,Recklinghausen,insg.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9362000,Regensburg,insg.,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,1,6,3,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5120000,Remscheid,insg.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8415061,Reutlingen,insg.,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,6,3,3,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",13003000,Rostock,insg.,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",10041100,Saarbruecken,insg.,7,6,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,4,3,1,0,0,0,4,3,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3102000,Salzgitter,insg.,25,19,6,2,1,1,0,0,0,2,1,1,0,0,0,1,0,1,21,17,4,1,1,0,22,18,4,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",13004000,Schwerin,insg.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5970040,Siegen,insg.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5122000,Solingen,insg.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8111000,Stuttgart,insg.,38,29,9,0,0,0,0,0,0,0,0,0,5,4,1,4,4,0,25,20,5,4,1,3,29,21,8,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",7211000,Trier,insg.,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,3,1,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",8421000,Ulm,insg.,49,38,11,0,0,0,0,0,0,0,0,0,2,1,1,5,5,0,36,27,9,6,5,1,42,32,10,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",6414000,Wiesbaden,insg.,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,9,2,0,0,0,11,9,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",3103000,Wolfsburg,insg.,9,7,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,7,5,2,1,1,0,8,6,2,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",5124000,Wuppertal,insg.,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,3,5,1,0,1,9,3,6,2016
892500,"Mord, Totschlag und Toetung auf Verlangen",9663000,Wuerzburg,insg.,11,10,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,8,1,0,0,0,9,8,1,2016
------,Straftaten insgesamt,5334002,Aachen,voll.,4191,2534,1657,20,13,7,151,85,66,171,98,73,285,170,115,391,252,139,3114,1885,1229,230,129,101,3344,2014,1330,2017
------,Straftaten insgesamt,9761000,Augsburg,voll.,4475,2797,1678,50,31,19,258,153,105,308,184,124,349,193,156,414,252,162,3188,2046,1142,216,122,94,3404,2168,1236,2017
------,Straftaten insgesamt,5378004,Bergisch Gladbach,voll.,1168,627,541,10,8,2,65,31,34,75,39,36,123,76,47,86,44,42,811,427,384,73,41,32,884,468,416,2017
------,Straftaten insgesamt,11000000,Berlin,voll.,71397,43330,28067,815,407,408,4504,2620,1884,5319,3027,2292,5081,2941,2140,4608,2760,1848,52223,32360,19863,4166,2242,1924,56389,34602,21787,2017
------,Straftaten insgesamt,5711000,Bielefeld,voll.,4113,2218,1895,39,26,13,161,97,64,200,123,77,305,156,149,368,206,162,3049,1624,1425,191,109,82,3240,1733,1507,2017
------,Straftaten insgesamt,5911000,Bochum,voll.,6297,3684,2613,40,23,17,302,173,129,342,196,146,477,275,202,584,332,252,4564,2691,1873,330,190,140,4894,2881,2013,2017
------,Straftaten insgesamt,5314000,Bonn,voll.,5344,3097,2247,35,18,17,257,171,86,292,189,103,385,219,166,486,288,198,3886,2243,1643,295,158,137,4181,2401,1780,2017
------,Straftaten insgesamt,5512000,Bottrop,voll.,1496,802,694,8,3,5,67,36,31,75,39,36,149,91,58,134,72,62,995,534,461,143,66,77,1138,600,538,2017
------,Straftaten insgesamt,3101000,Braunschweig,voll.,3681,2266,1415,29,15,14,198,97,101,227,112,115,260,132,128,388,234,154,2638,1693,945,168,95,73,2806,1788,1018,2017
------,Straftaten insgesamt,4011000,Bremen,voll.,10647,6484,4163,67,37,30,414,227,187,481,264,217,736,448,288,1007,661,346,7841,4817,3024,582,294,288,8423,5111,3312,2017
------,Straftaten insgesamt,4012000,Bremerhaven,voll.,2477,1405,1072,29,14,15,152,88,64,181,102,79,205,107,98,215,100,115,1770,1035,735,106,61,45,1876,1096,780,2017
------,Straftaten insgesamt,14511000,Chemnitz,voll.,3020,1836,1184,26,14,12,187,99,88,213,113,100,324,187,137,270,177,93,2014,1260,754,199,99,100,2213,1359,854,2017
------,Straftaten insgesamt,12052000,Cottbus,voll.,1499,962,537,9,5,4,93,65,28,102,70,32,149,92,57,137,97,40,1033,659,374,78,44,34,1111,703,408,2017
------,Straftaten insgesamt,6411000,Darmstadt,voll.,1582,933,649,10,4,6,71,41,30,81,45,36,138,87,51,179,103,76,1117,662,455,67,36,31,1184,698,486,2017
------,Straftaten insgesamt,5913000,Dortmund,voll.,11838,7180,4658,62,25,37,619,391,228,681,416,265,903,498,405,977,564,413,8714,5374,3340,563,328,235,9277,5702,3575,2017
------,Straftaten insgesamt,14612000,Dresden,voll.,6072,3927,2145,69,31,38,355,181,174,424,212,212,396,231,165,479,302,177,4438,2987,1451,335,195,140,4773,3182,1591,2017
------,Straftaten insgesamt,5112000,Duisburg,voll.,8144,4421,3723,72,50,22,541,333,208,613,383,230,690,387,303,615,344,271,5740,3050,2690,486,257,229,6226,3307,2919,2017
------,Straftaten insgesamt,5111000,D sseldorf,voll.,9886,6213,3673,39,23,16,374,233,141,413,256,157,586,354,232,900,528,372,7483,4796,2687,504,279,225,7987,5075,2912,2017
------,Straftaten insgesamt,16051000,Erfurt,voll.,3743,2355,1388,51,23,28,281,144,137,332,167,165,334,202,132,319,196,123,2573,1697,876,185,93,92,2758,1790,968,2017
------,Straftaten insgesamt,9562000,Erlangen,voll.,1050,639,411,6,4,2,57,35,22,63,39,24,97,53,44,106,64,42,731,454,277,53,29,24,784,483,301,2017
------,Straftaten insgesamt,5113000,Essen,voll.,7123,3947,3176,56,26,30,390,221,169,446,247,199,546,284,262,539,287,252,5156,2886,2270,436,243,193,5592,3129,2463,2017
------,Straftaten insgesamt,6412000,Frankfurt am Main,voll.,11513,7439,4074,96,52,44,335,211,124,431,263,168,558,319,239,891,566,325,9068,5955,3113,565,336,229,9633,6291,3342,2017
------,Straftaten insgesamt,8311000,Freiburg im Breisgau,voll.,4206,2819,1387,59,39,20,183,102,81,242,141,101,310,186,124,421,301,120,3028,2061,967,205,130,75,3233,2191,1042,2017
------,Straftaten insgesamt,9563000,F rth,voll.,1032,634,398,7,3,4,63,42,21,70,45,25,99,62,37,87,48,39,721,448,273,55,31,24,776,479,297,2017
------,Straftaten insgesamt,5513000,Gelsenkirchen,voll.,4379,2319,2060,39,23,16,303,190,113,342,213,129,390,209,181,334,180,154,3038,1569,1469,275,148,127,3313,1717,1596,2017
------,Straftaten insgesamt,3159016,G ttingen,voll.,2110,1324,786,18,9,9,80,42,38,98,51,47,139,77,62,224,151,73,1546,983,563,103,62,41,1649,1045,604,2017
------,Straftaten insgesamt,5914000,Hagen,voll.,2854,1622,1232,16,12,4,175,95,80,191,107,84,223,121,102,272,161,111,2007,1138,869,161,95,66,2168,1233,935,2017
------,Straftaten insgesamt,15002000,Halle (Saale),voll.,4736,2927,1809,46,27,19,328,200,128,374,227,147,417,238,179,364,210,154,3341,2120,1221,240,132,108,3581,2252,1329,2017
------,Straftaten insgesamt,2000000,Hamburg,voll.,31776,19457,12319,269,156,113,1740,1094,646,2009,1250,759,2103,1155,948,2698,1663,1035,23325,14446,8879,1641,943,698,24966,15389,9577,2017
------,Straftaten insgesamt,5915000,Hamm,voll.,2754,1516,1238,17,6,11,175,99,76,192,105,87,255,144,111,411,146,265,1784,1055,729,112,66,46,1896,1121,775,2017
------,Straftaten insgesamt,3241001,Hannover,voll.,10852,6786,4066,70,36,34,477,281,196,547,317,230,715,407,308,1017,637,380,8037,5148,2889,536,277,259,8573,5425,3148,2017
------,Straftaten insgesamt,8221000,Heidelberg,voll.,2047,1386,661,22,11,11,51,25,26,73,36,37,107,67,40,219,160,59,1532,1059,473,116,64,52,1648,1123,525,2017
------,Straftaten insgesamt,8121000,Heilbronn,voll.,1497,865,632,10,8,2,64,29,35,74,37,37,118,50,68,129,74,55,1095,656,439,81,48,33,1176,704,472,2017
------,Straftaten insgesamt,5916000,Herne,voll.,2629,1415,1214,17,6,11,161,85,76,178,91,87,303,143,160,225,118,107,1760,976,784,163,87,76,1923,1063,860,2017
------,Straftaten insgesamt,3254021,Hildesheim,voll.,1787,981,806,18,8,10,106,48,58,124,56,68,168,89,79,185,119,66,1220,672,548,90,45,45,1310,717,593,2017
------,Straftaten insgesamt,9161000,Ingolstadt,voll.,2017,1283,734,32,15,17,71,45,26,103,60,43,140,82,58,216,139,77,1483,957,526,75,45,30,1558,1002,556,2017
------,Straftaten insgesamt,16053000,Jena,voll.,1329,867,462,18,12,6,78,46,32,96,58,38,111,78,33,114,77,37,952,616,336,56,38,18,1008,654,354,2017
------,Straftaten insgesamt,8212000,Karlsruhe,voll.,3133,1975,1158,22,14,8,122,70,52,144,84,60,221,130,91,325,205,120,2269,1463,806,174,93,81,2443,1556,887,2017
------,Straftaten insgesamt,6611000,Kassel,voll.,2643,1495,1148,34,21,13,132,75,57,166,96,70,185,90,95,240,125,115,1904,1089,815,148,95,53,2052,1184,868,2017
------,Straftaten insgesamt,1002000,Kiel,voll.,4112,2499,1613,35,21,14,217,118,99,252,139,113,338,199,139,381,229,152,2956,1833,1123,185,99,86,3141,1932,1209,2017
