Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6 bis unter 14 Jahre - insgesamt;Opfer Kinder 6 bis unter 14 Jahre - maennlich;Opfer Kinder 6 bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich;Jahr
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8311000;Freiburg im Breisgau;insg.;284;228;56;0;0;0;0;0;0;0;0;0;0;0;0;19;14;5;264;214;50;1;0;1;265;214;51;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;9563000;Fuerth;insg.;23;18;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;22;17;5;0;0;0;22;17;5;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5513000;Gelsenkirchen;insg.;299;237;62;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;290;230;60;2;2;0;292;232;60;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3159016;Goettingen;insg.;132;96;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;96;36;0;0;0;132;96;36;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5754008;Guetersloh;insg.;146;113;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;145;113;32;0;0;0;145;113;32;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5914000;Hagen;insg.;269;177;92;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;266;176;90;1;1;0;267;177;90;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;15002000;Halle (Saale);insg.;254;201;53;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;241;192;49;1;0;1;242;192;50;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;2000000;Hamburg;insg.;1204;958;246;0;0;0;0;0;0;0;0;0;0;0;0;20;15;5;1183;942;241;1;1;0;1184;943;241;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5915000;Hamm;insg.;241;197;44;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;234;190;44;2;2;0;236;192;44;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;6435014;Hanau;insg.;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;2;0;0;0;9;7;2;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3241001;Hannover;insg.;830;639;191;0;0;0;0;0;0;0;0;0;0;0;0;14;7;7;811;627;184;5;5;0;816;632;184;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8221000;Heidelberg;insg.;133;100;33;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;127;97;30;0;0;0;127;97;30;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8121000;Heilbronn;insg.;68;51;17;5;4;1;0;0;0;5;4;1;0;0;0;5;4;1;58;43;15;0;0;0;58;43;15;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5916000;Herne;insg.;163;139;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;138;24;1;1;0;163;139;24;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3254021;Hildesheim;insg.;89;62;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;62;27;0;0;0;89;62;27;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;9161000;Ingolstadt;insg.;111;79;32;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;108;79;29;0;0;0;108;79;29;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;16053000;Jena;insg.;62;54;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;52;8;0;0;0;60;52;8;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;7312000;Kaiserslautern;insg.;115;90;25;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;112;87;25;0;0;0;112;87;25;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8212000;Karlsruhe;insg.;205;163;42;0;0;0;0;0;0;0;0;0;1;0;1;5;4;1;199;159;40;0;0;0;199;159;40;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;6611000;Kassel;insg.;179;152;27;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;176;149;27;0;0;0;176;149;27;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;1002000;Kiel;insg.;167;131;36;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;163;128;35;0;0;0;163;128;35;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;7111000;Koblenz;insg.;235;184;51;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;230;179;51;3;3;0;233;182;51;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5315000;Koeln;insg.;1243;890;353;0;0;0;0;0;0;0;0;0;0;0;0;8;6;2;1222;872;350;13;12;1;1235;884;351;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5114000;Krefeld;insg.;161;106;55;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;156;101;55;1;1;0;157;102;55;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;14713000;Leipzig;insg.;843;730;113;0;0;0;0;0;0;0;0;0;0;0;0;19;17;2;819;708;111;5;5;0;824;713;111;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5316000;Leverkusen;insg.;90;67;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;87;65;22;2;1;1;89;66;23;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;1003000;Luebeck;insg.;341;265;76;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;330;255;75;3;3;0;333;258;75;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;7314000;Ludwigshafen am Rhein;insg.;101;91;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;91;10;0;0;0;101;91;10;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;15003000;Magdeburg;insg.;214;172;42;0;0;0;0;0;0;0;0;0;0;0;0;22;17;5;190;153;37;2;2;0;192;155;37;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;7315000;Mainz;insg.;165;140;25;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;161;136;25;0;0;0;161;136;25;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8222000;Mannheim;insg.;148;115;33;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;146;114;32;0;0;0;146;114;32;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5170024;Moers;insg.;50;36;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;49;35;14;0;0;0;49;35;14;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5116000;Moenchengladbach;insg.;376;270;106;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;364;262;102;9;6;3;373;268;105;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5117000;Muelheim an der Ruhr;insg.;133;89;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;88;42;3;1;2;133;89;44;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;9162000;Muenchen;insg.;1097;878;219;0;0;0;0;0;0;0;0;0;0;0;0;19;12;7;1078;866;212;0;0;0;1078;866;212;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5515000;Muenster;insg.;507;395;112;0;0;0;0;0;0;0;0;0;1;0;1;13;10;3;483;375;108;10;10;0;493;385;108;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5162024;Neuss;insg.;95;62;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;62;33;0;0;0;95;62;33;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;9564000;Nuernberg;insg.;315;241;74;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;307;234;73;0;0;0;307;234;73;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5119000;Oberhausen;insg.;197;147;50;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;190;143;47;1;1;0;191;144;47;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;6413000;Offenbach am Main;insg.;18;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;14;4;0;0;0;18;14;4;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3403000;Oldenburg (Oldenburg);insg.;92;74;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;87;70;17;4;4;0;91;74;17;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3404000;Osnabrueck;insg.;172;137;35;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;170;135;35;0;0;0;170;135;35;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5774032;Paderborn;insg.;176;142;34;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;172;138;34;0;0;0;172;138;34;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8231000;Pforzheim;insg.;58;44;14;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;56;42;14;0;0;0;56;42;14;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;12054000;Potsdam;insg.;62;52;10;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;60;50;10;0;0;0;60;50;10;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5562032;Recklinghausen;insg.;179;145;34;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;172;139;33;3;3;0;175;142;33;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;9362000;Regensburg;insg.;81;64;17;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;77;62;15;0;0;0;77;62;15;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5120000;Remscheid;insg.;119;78;41;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;116;77;39;1;1;0;117;78;39;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8415061;Reutlingen;insg.;65;50;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;50;15;0;0;0;65;50;15;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;13003000;Rostock, Hanse- und Universit tsstadt;insg.;206;173;33;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;201;169;32;0;0;0;201;169;32;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;10041100;Saarbruecken;insg.;286;210;76;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;280;204;76;0;0;0;280;204;76;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3102000;Salzgitter;insg.;98;75;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;97;74;23;0;0;0;97;74;23;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;13004000;Schwerin;insg.;120;102;18;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;118;100;18;0;0;0;118;100;18;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5970040;Siegen;insg.;167;120;47;0;0;0;0;0;0;0;0;0;1;0;1;4;4;0;162;116;46;0;0;0;162;116;46;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5122000;Solingen;insg.;105;86;19;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;104;85;19;0;0;0;104;85;19;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8111000;Stuttgart;insg.;962;788;174;0;0;0;0;0;0;0;0;0;0;0;0;21;12;9;933;768;165;8;8;0;941;776;165;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;7211000;Trier;insg.;60;51;9;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;58;49;9;0;0;0;58;49;9;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;8421000;Ulm;insg.;80;67;13;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;76;64;12;0;0;0;76;64;12;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;6414000;Wiesbaden;insg.;112;89;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;89;23;0;0;0;112;89;23;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;3103000;Wolfsburg;insg.;67;52;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;52;15;0;0;0;67;52;15;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;5124000;Wuppertal;insg.;291;211;80;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;279;202;77;9;8;1;288;210;78;2022
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen;9663000;Wuerzburg;insg.;85;71;14;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;80;69;11;0;0;0;80;69;11;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5334002;Aachen;insg.;79;63;16;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;76;61;15;1;1;0;77;62;15;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;9761000;Augsburg;insg.;268;207;61;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;262;202;60;0;0;0;262;202;60;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5378004;Bergisch Gladbach;insg.;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;0;0;0;7;5;2;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;11000000;Berlin;insg.;2885;2433;452;0;0;0;0;0;0;0;0;0;1;1;0;33;30;3;2829;2381;448;22;21;1;2851;2402;449;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5711000;Bielefeld;insg.;75;57;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;74;57;17;0;0;0;74;57;17;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5911000;Bochum;insg.;243;187;56;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;237;183;54;2;1;1;239;184;55;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5314000;Bonn;insg.;278;208;70;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;272;203;69;2;2;0;274;205;69;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5512000;Bottrop;insg.;40;24;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;39;24;15;0;0;0;39;24;15;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;3101000;Braunschweig;insg.;270;204;66;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;264;200;64;3;3;0;267;203;64;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;4011000;Bremen;insg.;311;237;74;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;304;233;71;1;1;0;305;234;71;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;4012000;Bremerhaven;insg.;36;28;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;26;8;2;2;0;36;28;8;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;14511000;Chemnitz;insg.;67;60;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;66;60;6;0;0;0;66;60;6;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;12052000;Cottbus;insg.;86;77;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;73;8;5;4;1;86;77;9;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;6411000;Darmstadt;insg.;36;24;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;35;24;11;0;0;0;35;24;11;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5913000;Dortmund;insg.;684;496;188;0;0;0;0;0;0;0;0;0;0;0;0;16;9;7;662;482;180;6;5;1;668;487;181;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;14612000;Dresden;insg.;230;195;35;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;220;185;35;7;7;0;227;192;35;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5112000;Duisburg;insg.;128;99;29;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;123;95;28;1;0;1;124;95;29;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5111000;Duesseldorf;insg.;523;404;119;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;510;393;117;5;4;1;515;397;118;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;16051000;Erfurt;insg.;185;161;24;0;0;0;0;0;0;0;0;0;0;0;0;9;6;3;176;155;21;0;0;0;176;155;21;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;9562000;Erlangen;insg.;74;67;7;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;70;64;6;1;1;0;71;65;6;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5113000;Essen;insg.;261;197;64;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;255;191;64;3;3;0;258;194;64;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;6412000;Frankfurt am Main;insg.;1016;792;224;0;0;0;0;0;0;0;0;0;1;1;0;13;10;3;1000;779;221;2;2;0;1002;781;221;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;8311000;Freiburg im Breisgau;insg.;265;208;57;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;257;201;56;0;0;0;257;201;56;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;9563000;Fuerth;insg.;94;69;25;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;90;68;22;0;0;0;90;68;22;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5513000;Gelsenkirchen;insg.;208;147;61;0;0;0;0;0;0;0;0;0;1;0;1;4;2;2;202;144;58;1;1;0;203;145;58;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;3159016;Goettingen;insg.;133;87;46;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;131;85;46;0;0;0;131;85;46;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5754008;Guetersloh;insg.;47;33;14;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;44;32;12;1;1;0;45;33;12;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5914000;Hagen;insg.;135;96;39;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;129;94;35;0;0;0;129;94;35;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;15002000;Halle (Saale);insg.;134;102;32;0;0;0;0;0;0;0;0;0;0;0;0;9;2;7;123;98;25;2;2;0;125;100;25;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;2000000;Hamburg;insg.;1236;951;285;0;0;0;0;0;0;0;0;0;0;0;0;19;13;6;1216;937;279;1;1;0;1217;938;279;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5915000;Hamm;insg.;93;73;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;91;71;20;1;1;0;92;72;20;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;6435014;Hanau;insg.;64;52;12;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;61;50;11;0;0;0;61;50;11;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;3241001;Hannover;insg.;649;476;173;0;0;0;0;0;0;0;0;0;0;0;0;12;3;9;637;473;164;0;0;0;637;473;164;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;8221000;Heidelberg;insg.;195;139;56;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;192;136;56;1;1;0;193;137;56;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;8121000;Heilbronn;insg.;77;62;15;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;72;57;15;0;0;0;72;57;15;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5916000;Herne;insg.;122;100;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;100;22;0;0;0;122;100;22;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;3254021;Hildesheim;insg.;60;36;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;36;24;0;0;0;60;36;24;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;9161000;Ingolstadt;insg.;133;104;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;132;103;29;0;0;0;132;103;29;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;16053000;Jena;insg.;33;32;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;27;1;1;1;0;29;28;1;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;7312000;Kaiserslautern;insg.;120;98;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;98;22;0;0;0;120;98;22;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;8212000;Karlsruhe;insg.;304;229;75;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;294;220;74;4;4;0;298;224;74;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;6611000;Kassel;insg.;106;89;17;0;0;0;0;0;0;0;0;0;1;1;0;5;5;0;99;82;17;1;1;0;100;83;17;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;1002000;Kiel;insg.;298;227;71;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;293;223;70;1;1;0;294;224;70;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;7111000;Koblenz;insg.;90;71;19;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;85;67;18;1;1;0;86;68;18;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5315000;Koeln;insg.;782;549;233;0;0;0;0;0;0;0;0;0;0;0;0;15;11;4;763;535;228;4;3;1;767;538;229;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5114000;Krefeld;insg.;151;105;46;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;145;101;44;1;1;0;146;102;44;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;14713000;Leipzig;insg.;310;262;48;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;301;254;47;2;2;0;303;256;47;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5316000;Leverkusen;insg.;64;47;17;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;62;45;17;0;0;0;62;45;17;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;1003000;Luebeck;insg.;309;230;79;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;295;225;70;1;0;1;296;225;71;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;7314000;Ludwigshafen am Rhein;insg.;74;53;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;53;21;0;0;0;74;53;21;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;15003000;Magdeburg;insg.;177;147;30;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;156;129;27;7;7;0;163;136;27;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;7315000;Mainz;insg.;99;80;19;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;91;73;18;0;0;0;91;73;18;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;8222000;Mannheim;insg.;271;224;47;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;262;216;46;4;4;0;266;220;46;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5170024;Moers;insg.;29;19;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;19;10;0;0;0;29;19;10;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5116000;Moenchengladbach;insg.;165;115;50;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;161;112;49;2;2;0;163;114;49;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5117000;Muelheim an der Ruhr;insg.;14;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;4;0;0;0;14;10;4;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;9162000;Muenchen;insg.;1423;1120;303;0;0;0;0;0;0;0;0;0;0;0;0;15;8;7;1404;1110;294;4;2;2;1408;1112;296;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5515000;Muenster;insg.;134;102;32;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;128;98;30;2;2;0;130;100;30;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5162024;Neuss;insg.;21;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;0;21;14;7;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;9564000;Nuernberg;insg.;497;392;105;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;486;384;102;0;0;0;486;384;102;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5119000;Oberhausen;insg.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;63;48;15;0;0;0;63;48;15;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;6413000;Offenbach am Main;insg.;108;85;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;107;85;22;0;0;0;107;85;22;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;3403000;Oldenburg (Oldenburg);insg.;82;65;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;63;17;2;2;0;82;65;17;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;3404000;Osnabrueck;insg.;199;154;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;198;153;45;0;0;0;198;153;45;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;5774032;Paderborn;insg.;53;43;10;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;50;40;10;1;1;0;51;41;10;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;8231000;Pforzheim;insg.;96;71;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;93;69;24;2;2;0;95;71;24;2022
621120;Taetlicher Angriff auf Vollstreckungsbeamte;12054000;Potsdam;insg.;93;68;25;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;92;67;25;0;0;0;92;67;25;2022
